"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x887515862797881344","x1355128629701832707",2021-01-29 12:20:17,"Shedrack___","Alot of clients have very good and positive remarks about how @MasterwaysRE has been able to manage their properties thus their success. 
#MasterwaysBrandLaunch","Twitter for Android",139,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x887515862797881344 x915116553196236800","Shedrack___ MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355124950542282752","Alot of clients have very good and positive remarks about how @MasterwaysRE has been able to manage their properties thus their success. 
#MasterwaysBrandLaunch",2021-01-29 12:05:39,"Twitter for Android",1,5,"x887515862797881344","Shedrack___","Shady™",39901,23045,35448,"Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128629701832707","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355126755913310211",2021-01-29 12:12:50,"Shedrack___","At what age did you start investing?
#MasterwaysBrandLaunch","Twitter for Android",59,,,,FALSE,FALSE,1,0,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355126755913310211","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355142542896082948",2021-01-29 13:15:34,"Shedrack___","Very good indeed. 
We ought to look forward to great partnership #MasterwaysBrandLaunch https://t.co/RBPefrBFZk","Twitter for Android",87,,,,TRUE,FALSE,0,2,,,"MasterwaysBrandLaunch",,"twitter.com/ndelevagabriel…","https://t.co/RBPefrBFZk","https://twitter.com/ndelevagabriel/status/1355140267330961408",,,,,,,,,,,"en","x1355140267330961408","Property management will ensure that you get the best out of your investment. From managing budgets, setting rent to collecting rent.  #MasterwaysBrandLaunch https://t.co/Hr5Br0tGXk",2021-01-29 16:06:31,"Twitter for Android",2,3,"x3393499151","ndelevagabriel","Gabue",13744,14388,9660,"Nairobi, Kenya","Trust In God .
|#Kenya7s <U+0001F1F0><U+0001F1EA> |#Shujaa<U+0001F1F0><U+0001F1EA> |#Arsenal |#COYG |Here for fun |#015 Digital | KOT DCI",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355142542896082948","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355128645795389444",2021-01-29 12:20:20,"Shedrack___","What does the increase in the cost of construction materials mean to the real estate industry? #MasterwaysBrandLaunch https://t.co/0MTKrPr79F","Twitter for Android",140,,,,FALSE,TRUE,0,3,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x467466542","teddyeugene","en",,,,,,,,,,,,,,,,"x1355116931293073416","What does the increase in the cost of construction materials mean to the real estate industry? #MasterwaysBrandLaunch https://t.co/0MTKrPr79F",2021-01-29 11:33:47,"Twitter for Android",0,3,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128645795389444","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355128611133661187",2021-01-29 12:20:12,"Shedrack___","Do you think that Property Management and Real estate is the future?
#MasterwaysBrandLaunch","Twitter for Android",108,,,,FALSE,TRUE,0,5,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x887515862797881344","Shedrack___","en",,,,,,,,,,,,,,,,"x1355124423725113344","Do you think that Property Management and Real estate is the future?
#MasterwaysBrandLaunch",2021-01-29 12:03:34,"Twitter for Android",4,5,"x887515862797881344","Shedrack___","Shady™",39901,23045,35448,"Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128611133661187","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355128653898805253",2021-01-29 12:20:22,"Shedrack___","Can an owner of a single family home seek the services of a professional property manager? @MasterwaysRE 
#MasterwaysBrandLaunch https://t.co/Fol3md1HhA","Twitter for Android",140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,,,"x467466542 x915116553196236800","teddyeugene MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355124549055082496","Can an owner of a single family home seek the services of a professional property manager? @MasterwaysRE 
#MasterwaysBrandLaunch https://t.co/Fol3md1HhA",2021-01-29 12:04:04,"Twitter for Android",1,8,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128653898805253","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355128529420247041",2021-01-29 12:19:53,"Shedrack___","Propert Management 
Real Estate investment 
Consultancy 
Some of the key objective of @MasterwaysRE
#MasterwaysBrandLaunch","Twitter for Android",122,,,,FALSE,FALSE,0,2,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x915116553196236800","MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128529420247041","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355128681606340609",2021-01-29 12:20:29,"Shedrack___","How has the Covid-19 pandemic affected SMEs in the country? @MasterwaysRE 
#MasterwaysBrandLaunch https://t.co/AkLbFz7RYp","Twitter for Android",138,,,,FALSE,TRUE,0,6,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5SNbBW8AUJTzH.jpg","https://t.co/AkLbFz7RYp","https://twitter.com/teddyeugene/status/1355110936902774787/photo/1","photo","http://pbs.twimg.com/media/Es5SNbBW8AUJTzH.jpg","https://t.co/AkLbFz7RYp","https://twitter.com/teddyeugene/status/1355110936902774787/photo/1",,"x467466542 x915116553196236800","teddyeugene MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355110936902774787","How has the Covid-19 pandemic affected SMEs in the country? @MasterwaysRE 
#MasterwaysBrandLaunch https://t.co/AkLbFz7RYp",2021-01-29 11:09:58,"Twitter for Android",2,6,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128681606340609","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x887515862797881344","x1355128696986882049",2021-01-29 12:20:33,"Shedrack___","What are the key factors to consider before making any form of investment? #MasterwaysBrandLaunch https://t.co/kbqENfmvJn","Twitter for Android",138,,,,FALSE,TRUE,0,7,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5VNZIW4AAz2sg.jpg","https://t.co/kbqENfmvJn","https://twitter.com/teddyeugene/status/1355114233927761925/photo/1","photo","http://pbs.twimg.com/media/Es5VNZIW4AAz2sg.jpg","https://t.co/kbqENfmvJn","https://twitter.com/teddyeugene/status/1355114233927761925/photo/1",,"x467466542","teddyeugene","en",,,,,,,,,,,,,,,,"x1355114233927761925","What are the key factors to consider before making any form of investment? #MasterwaysBrandLaunch https://t.co/kbqENfmvJn",2021-01-29 11:23:04,"Twitter for Android",1,7,"x467466542","teddyeugene","The African Voice",31312,2725,183625,"Nairobi, Kenya","|Africa First| MA Development Communication|Voice Over Artist| Founder African Voice Book Club|Radio Presenter|Email:teddy.otieno@outlook.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shedrack___/status/1355128696986882049","Shady™","Random","Tech Geek| Arsenal | Adventure | Believer| Digital marketer",,FALSE,39901,23045,9,35448,92377,2017-07-19 03:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/887515862797881344/1601908424","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314188362010460162/ApUGWRt8_normal.jpg"
"x1302206953830199298","x1355159963623153664",2021-01-29 14:24:47,"JacobChaga","<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>
#DOGE #ScheuerRuecktritt #YUTA #KanzeDena #MartinWambura #RuririChallenge #MaishaStareheFriday #MasterwaysBrandLaunch #<U+0E01><U+0E32><U+0E25><U+0E30><U+0E41><U+0E21><U+0E23><U+0E4C> #KenyaAirwaysCorruptCEO #MKU2ndVCinstallation #PresidentUhuruKenyatta #MCAs #Nanyuki https://t.co/txbYGVz9YE","Twitter for Android",218,,,,FALSE,FALSE,4,1,,,"DOGE ScheuerRuecktritt YUTA KanzeDena MartinWambura RuririChallenge MaishaStareheFriday MasterwaysBrandLaunch <U+0E01><U+0E32><U+0E25><U+0E30><U+0E41><U+0E21><U+0E23><U+0E4C> KenyaAirwaysCorruptCEO MKU2ndVCinstallation PresidentUhuruKenyatta MCAs Nanyuki",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1355159657090838534/pu/img/P0ZeIqWrkgnwktx_.jpg","https://t.co/txbYGVz9YE","https://twitter.com/JacobChaga/status/1355159963623153664/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1355159657090838534/pu/img/P0ZeIqWrkgnwktx_.jpg","https://t.co/txbYGVz9YE","https://twitter.com/JacobChaga/status/1355159963623153664/video/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JacobChaga/status/1355159963623153664","Jacob Chaga","","Honesty, Transparency and https://t.co/y3DiknzRi0 God I Trust","https://t.co/PFIIK0aBCx",FALSE,403,333,0,1011,18298,2020-09-05 11:29:29,FALSE,"https://t.co/PFIIK0aBCx","https://web.facebook.com/Car-of-Your-Choice-Available-at-Valley-Arcade-Lavingtone-103788814615395",,,,"http://pbs.twimg.com/profile_images/1302207909695193089/6qS2TZmU_normal.jpg"
"x1302206953830199298","x1355160036335562760",2021-01-29 14:25:04,"JacobChaga","<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>
#DOGE #ScheuerRuecktritt #YUTA #KanzeDena #MartinWambura #RuririChallenge #MaishaStareheFriday #MasterwaysBrandLaunch #<U+0E01><U+0E32><U+0E25><U+0E30><U+0E41><U+0E21><U+0E23><U+0E4C> #KenyaAirwaysCorruptCEO #MKU2ndVCinstallation #PresidentUhuruKenyatta #MCAs #Nanyuki https://t.co/txbYGVz9YE","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,"DOGE ScheuerRuecktritt YUTA KanzeDena MartinWambura RuririChallenge MaishaStareheFriday MasterwaysBrandLaunch",,,,,,,,,,,,,"x1302206953830199298","JacobChaga","und",,,,,,,,,,,,,,,,"x1355159963623153664","<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>
#DOGE #ScheuerRuecktritt #YUTA #KanzeDena #MartinWambura #RuririChallenge #MaishaStareheFriday #MasterwaysBrandLaunch #<U+0E01><U+0E32><U+0E25><U+0E30><U+0E41><U+0E21><U+0E23><U+0E4C> #KenyaAirwaysCorruptCEO #MKU2ndVCinstallation #PresidentUhuruKenyatta #MCAs #Nanyuki https://t.co/txbYGVz9YE",2021-01-29 14:24:47,"Twitter for Android",4,1,"x1302206953830199298","JacobChaga","Jacob Chaga",403,333,1011,"","Honesty, Transparency and https://t.co/y3DiknzRi0 God I Trust",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JacobChaga/status/1355160036335562760","Jacob Chaga","","Honesty, Transparency and https://t.co/y3DiknzRi0 God I Trust","https://t.co/PFIIK0aBCx",FALSE,403,333,0,1011,18298,2020-09-05 11:29:29,FALSE,"https://t.co/PFIIK0aBCx","https://web.facebook.com/Car-of-Your-Choice-Available-at-Valley-Arcade-Lavingtone-103788814615395",,,,"http://pbs.twimg.com/profile_images/1302207909695193089/6qS2TZmU_normal.jpg"
"x796588819713847297","x1355154792641867780",2021-01-29 14:04:14,"LucNjosh","In every estate you will find many vacant rental houses and the population is growing on a daily basis
 #masterwaysbrandlaunch https://t.co/Z0wma78xNH","Twitter for Android",140,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x3155466864","TalaiKilel","en",,,,,,,,,,,,,,,,"x1355135981238841349","In every estate you will find many vacant rental houses and the population is growing on a daily basis
 #masterwaysbrandlaunch https://t.co/Z0wma78xNH",2021-01-29 12:49:29,"Twitter for Android",2,3,"x3155466864","TalaiKilel","Talai <U+0001F1F0><U+0001F1EA>",32376,13581,61334,"Kenya","||Engineer||#ElectricPower&Energy||Christian||",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LucNjosh/status/1355154792641867780","Lucy Njoroge","","",,FALSE,51,130,0,24,11,2016-11-10 05:42:29,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1024579501169303553/HTZ45apE_normal.jpg"
"x796588819713847297","x1355140729119633415",2021-01-29 13:08:21,"LucNjosh","#MasterwaysBrandLaunch","Twitter for Android",22,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LucNjosh/status/1355140729119633415","Lucy Njoroge","","",,FALSE,51,130,0,24,11,2016-11-10 05:42:29,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1024579501169303553/HTZ45apE_normal.jpg"
"x796588819713847297","x1355154934048710662",2021-01-29 14:04:48,"LucNjosh","@TalaiKilel @Kamaa4Kamau #MasterwaysBrandLaunch","Twitter for Android",22,"x1355135981238841349","x3155466864","TalaiKilel",FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x3155466864 x3880263358","TalaiKilel Kamaa4Kamau","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LucNjosh/status/1355154934048710662","Lucy Njoroge","","",,FALSE,51,130,0,24,11,2016-11-10 05:42:29,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1024579501169303553/HTZ45apE_normal.jpg"
"x738990628726542337","x1355154179136876548",2021-01-29 14:01:48,"svp_02","Looking for LAND/PLOTS? Check our catalog

Kanze Dena #RuririChallenge Martin Wambora #KenyaAirwaysCorruptCEO cog chairman #NoRutoNoPeace Statehouse #masterwaysbrandlaunch Nanyuki Nyeri county #mku2ndvcinstallation James Ongwae
President Uhuru Kenyatta 
Gachagua Murathe MCAs https://t.co/Aqe0dbz8Ze","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,"RuririChallenge KenyaAirwaysCorruptCEO",,,,,,,,,,,,,"x738990628726542337","svp_02","in",,,,,,,,,,,,,,,,"x1355137693659836416","Looking for LAND/PLOTS? Check our catalog

Kanze Dena #RuririChallenge Martin Wambora #KenyaAirwaysCorruptCEO cog chairman #NoRutoNoPeace Statehouse #masterwaysbrandlaunch Nanyuki Nyeri county #mku2ndvcinstallation James Ongwae
President Uhuru Kenyatta 
Gachagua Murathe MCAs https://t.co/Aqe0dbz8Ze",2021-01-29 12:56:18,"Twitter for Android",2,2,"x738990628726542337","svp_02","LAND & PLOTS on SALE",1580,1078,2780,"","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/svp_02/status/1355154179136876548","LAND & PLOTS on SALE","","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.","https://t.co/7NDA5mxnkj",FALSE,1580,1078,2,2780,3367,2016-06-04 07:07:50,FALSE,"https://t.co/7NDA5mxnkj","https://symmohv.business.site",,"https://pbs.twimg.com/profile_banners/738990628726542337/1600765618",,"http://pbs.twimg.com/profile_images/1308331942325223425/Z74EK73Y_normal.jpg"
"x738990628726542337","x1355154157976608770",2021-01-29 14:01:43,"svp_02","Looking for land to invest in? 

Kanze Dena #RuririChallenge Martin Wambora #KenyaAirwaysCorruptCEO cog chairman #NoRutoNoPeace Statehouse #masterwaysbrandlaunch Nanyuki Nyeri county #mku2ndvcinstallation James Ongwae
President Uhuru Kenyatta 
Gachagua Murathe MCAs Matungu https://t.co/yboxrvf9mN","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,"RuririChallenge KenyaAirwaysCorruptCEO NoRutoNoPeace",,,,,,,,,,,,,"x738990628726542337","svp_02","in",,,,,,,,,,,,,,,,"x1355138388437905409","Looking for land to invest in? 

Kanze Dena #RuririChallenge Martin Wambora #KenyaAirwaysCorruptCEO cog chairman #NoRutoNoPeace Statehouse #masterwaysbrandlaunch Nanyuki Nyeri county #mku2ndvcinstallation James Ongwae
President Uhuru Kenyatta 
Gachagua Murathe MCAs Matungu https://t.co/yboxrvf9mN",2021-01-29 12:59:03,"Twitter for Android",1,1,"x738990628726542337","svp_02","LAND & PLOTS on SALE",1580,1078,2780,"","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/svp_02/status/1355154157976608770","LAND & PLOTS on SALE","","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.","https://t.co/7NDA5mxnkj",FALSE,1580,1078,2,2780,3367,2016-06-04 07:07:50,FALSE,"https://t.co/7NDA5mxnkj","https://symmohv.business.site",,"https://pbs.twimg.com/profile_banners/738990628726542337/1600765618",,"http://pbs.twimg.com/profile_images/1308331942325223425/Z74EK73Y_normal.jpg"
"x738990628726542337","x1355138388437905409",2021-01-29 12:59:03,"svp_02","Looking for land to invest in? 

Kanze Dena #RuririChallenge Martin Wambora #KenyaAirwaysCorruptCEO cog chairman #NoRutoNoPeace Statehouse #masterwaysbrandlaunch Nanyuki Nyeri county #mku2ndvcinstallation James Ongwae
President Uhuru Kenyatta 
Gachagua Murathe MCAs Matungu https://t.co/yboxrvf9mN","Twitter for Android",273,,,,TRUE,FALSE,1,1,,,"RuririChallenge KenyaAirwaysCorruptCEO NoRutoNoPeace masterwaysbrandlaunch mku2ndvcinstallation",,"twitter.com/svp_02/status/…","https://t.co/yboxrvf9mN","https://twitter.com/svp_02/status/1353927955718807559",,,,,,,,,,,"in","x1353927955718807559","3000 Acres in Naivasha. 1m per acre.
1 acre in Milimani Estate Nakuru. 80M.
1.5 acres Milimani Es Nakuru 80M. (QUICK SALE)
Call 0775895949

#MainaAndKingangi #KitiKizunguke #mwashumbenashugaboy #KameneAndJalas Meru #AlexNaTrickyMilele Sharon Machira
Jane Mugo Kibicho Sonko https://t.co/tq8mKgcXro",2021-01-26 07:49:14,"Twitter for Android",4,3,"x738990628726542337","svp_02","LAND & PLOTS on SALE",1580,1078,2780,"","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/svp_02/status/1355138388437905409","LAND & PLOTS on SALE","","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.","https://t.co/7NDA5mxnkj",FALSE,1580,1078,2,2780,3367,2016-06-04 07:07:50,FALSE,"https://t.co/7NDA5mxnkj","https://symmohv.business.site",,"https://pbs.twimg.com/profile_banners/738990628726542337/1600765618",,"http://pbs.twimg.com/profile_images/1308331942325223425/Z74EK73Y_normal.jpg"
"x738990628726542337","x1355137693659836416",2021-01-29 12:56:18,"svp_02","Looking for LAND/PLOTS? Check our catalog

Kanze Dena #RuririChallenge Martin Wambora #KenyaAirwaysCorruptCEO cog chairman #NoRutoNoPeace Statehouse #masterwaysbrandlaunch Nanyuki Nyeri county #mku2ndvcinstallation James Ongwae
President Uhuru Kenyatta 
Gachagua Murathe MCAs https://t.co/Aqe0dbz8Ze","Twitter for Android",275,,,,FALSE,FALSE,2,2,,,"RuririChallenge KenyaAirwaysCorruptCEO NoRutoNoPeace masterwaysbrandlaunch mku2ndvcinstallation",,,,,"http://pbs.twimg.com/media/Es5qhnbW4Agt8zS.jpg","https://t.co/Aqe0dbz8Ze","https://twitter.com/svp_02/status/1355137693659836416/photo/1","photo","http://pbs.twimg.com/media/Es5qhnbW4Agt8zS.jpg http://pbs.twimg.com/media/Es5qiy9XYAIdmE5.png","https://t.co/Aqe0dbz8Ze https://t.co/Aqe0dbz8Ze","https://twitter.com/svp_02/status/1355137693659836416/photo/1 https://twitter.com/svp_02/status/1355137693659836416/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/svp_02/status/1355137693659836416","LAND & PLOTS on SALE","","Realtor  ||  Photographer  ||  Filmmaker  


                                           Put God first and you’ll never be second.","https://t.co/7NDA5mxnkj",FALSE,1580,1078,2,2780,3367,2016-06-04 07:07:50,FALSE,"https://t.co/7NDA5mxnkj","https://symmohv.business.site",,"https://pbs.twimg.com/profile_banners/738990628726542337/1600765618",,"http://pbs.twimg.com/profile_images/1308331942325223425/Z74EK73Y_normal.jpg"
"x1054459171494600714","x1355151005315440640",2021-01-29 13:49:11,"DianaMwikali15","EzzyBooks POS Management Software
Call: 0717159419
#mku2ndvcinstallation Joho Nyeri County Wycliffe Oparanya wiper Matungu Nyeri County Sultan Gachagua cog chairman Murathe Junet Nanyuki MCAs President Uhuru Kenyatta #MasterwaysBrandLaunch Kanze Dena https://t.co/XJgEuRSGm2","Twitter Web App",250,,,,FALSE,FALSE,0,0,,,"mku2ndvcinstallation MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es51rPAXcAINcm-.jpg","https://t.co/XJgEuRSGm2","https://twitter.com/DianaMwikali15/status/1355151005315440640/photo/1","photo","http://pbs.twimg.com/media/Es51rPAXcAINcm-.jpg","https://t.co/XJgEuRSGm2","https://twitter.com/DianaMwikali15/status/1355151005315440640/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DianaMwikali15/status/1355151005315440640","Diana Mwikali","Nairobi, Kenya","Sacco/MFI | Point Of Sale | Project Management | Production,Manufacturing & Packaging | Real Estate |HRM & Payroll |
diana.mwikali@compwebsystems.com","https://t.co/izsbNSnDPy",FALSE,1088,4999,2,810,924,2018-10-22 19:47:12,FALSE,"https://t.co/izsbNSnDPy","http://www.ezzybooks.co.ke",,"https://pbs.twimg.com/profile_banners/1054459171494600714/1610434545","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1054461498335158274/qwHPd8qg_normal.jpg"
